Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,,,,,,1,2,3,4,5,6,7,8,9,10,11,12,,,,,,,,,,,,
1/1/2018,1,1,2018,15.0642,18.5,33.5,12.9,67.9,deficit,-176.4282286,surplus,deficit,0.005636082,0.994363918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2018,2,1,2018,12.6918,19.5,33.5,15.5,66.9,deficit,-134.4598399,surplus,deficit,0.007382262,0.992617738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2018,3,1,2018,13.7628,20,31.5,60,27,deficit,-71.31748883,surplus,surplus,0.013827914,0.986172086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2018,4,1,2018,16.2396,20.5,31,4,31,deficit,-285.3523053,surplus,deficit,0.003492202,0.996507798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/2018,5,1,2018,15.615,20,34,8.5,59.2,deficit,-207.719022,surplus,deficit,0.00479113,0.99520887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/2018,6,1,2018,15.4818,16.5,33,9.4,77.3,deficit,-192.9314647,surplus,deficit,0.005156461,0.994843539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/7/2018,7,1,2018,13.3992,17,33.5,28.3,94.1,deficit,-76.44373205,surplus,surplus,0.012912601,0.987087399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/8/2018,8,1,2018,13.5774,18.5,32.5,20,97,deficit,-94.1215753,surplus,surplus,0.010512862,0.989487138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/9/2018,9,1,2018,16.5888,20.5,36,12.9,98,deficit,-115.8738431,surplus,deficit,0.008556234,0.991443766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/10/2018,10,1,2018,14.9328,20,33.5,20,96,deficit,-89.25752384,surplus,surplus,0.011079409,0.988920591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/1/2018,1,11,2018,15.597,21.5,35,2,90,deficit,-164.5600509,surplus,deficit,0.006040104,0.993959896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2018,2,11,2018,17.4834,21.5,30.1,0,95,deficit,-177.929924,surplus,deficit,0.00558878,0.99441122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2018,3,11,2018,13.194,21,34,0,97,deficit,-136.0347941,surplus,deficit,0.007297417,0.992702583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/4/2018,4,11,2018,14.0346,18,33.5,0,97,deficit,-170.6193738,surplus,deficit,0.005826848,0.994173152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/2018,5,11,2018,12.951,18,33.5,0,96,deficit,-157.7076187,surplus,deficit,0.006300895,0.993699105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2018,6,11,2018,14.9904,19,32.5,20,95,deficit,-104.1126922,surplus,deficit,0.009513599,0.990486401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/2018,7,11,2018,16.155,21.5,34.5,5,93,deficit,-150.707252,surplus,deficit,0.006591643,0.993408357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/8/2018,8,11,2018,12.1572,22.5,34.5,0,95,deficit,-114.9755991,surplus,deficit,0.008622503,0.991377497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2018,9,11,2018,12.8844,22.5,33.5,27,95,deficit,-30.12435375,deficit,surplus,0.032129181,0.967870819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/20/2018,20,1,2018,15.5358,22.5,34.5,10,90,deficit,-118.1737381,surplus,deficit,0.00839111,0.99160889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/2018,1,12,2018,16.8372,22.2,35,5,96,deficit,-142.4387748,surplus,deficit,0.006971616,0.993028384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2018,2,12,2018,13.815,24,19.5,0,86,deficit,-121.1494354,surplus,deficit,0.008186694,0.991813306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2018,3,12,2018,13.6332,19,33,8,90,deficit,-140.2285046,surplus,deficit,0.007080724,0.992919276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/2018,4,12,2018,12.0798,19.5,32,7,57,deficit,-167.2433749,surplus,deficit,0.00594377,0.99405623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/2018,5,12,2018,11.3238,18,33,0,74,deficit,-161.0042853,surplus,deficit,0.006172676,0.993827324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/6/2018,6,12,2018,13.2336,17.2,32.5,7,80,deficit,-163.8165095,surplus,deficit,0.006067353,0.993932647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/2018,7,12,2018,13.068,18,33.5,6,90,deficit,-147.1863056,surplus,deficit,0.006748262,0.993251738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/8/2018,8,12,2018,14.5386,21,33.5,10,90,deficit,-125.5754572,surplus,deficit,0.007900426,0.992099574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/2018,9,12,2018,14.2236,20.2,34.5,13,93,deficit,-111.5493867,surplus,deficit,0.008884988,0.991115012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/30/2018,30,1,2018,15.0264,22,34,0,73,deficit,-194.8728539,surplus,deficit,0.005105353,0.994894647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/2018,31,1,2018,13.35625714,20,35,0,77,deficit,-179.4333873,surplus,deficit,0.005542212,0.994457788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/1/2018,1,2,2018,13.0014,19.5,36,4,99,deficit,-129.9889893,surplus,deficit,0.007634229,0.992365771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2018,2,2,2018,14.076,19.5,34,12,95,deficit,-117.7988343,surplus,deficit,0.008417591,0.991582409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2018,3,2,2018,15.7374,22.1,35.5,6,97,deficit,-126.417806,surplus,deficit,0.007848197,0.992151803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2018,4,2,2018,16.1766,19,35.5,36,95,deficit,-26.10328206,deficit,surplus,0.036895901,0.963104099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2018,5,2,2018,13.8942,23.5,36.5,20,98,deficit,-29.61198653,deficit,surplus,0.032666942,0.967333058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/6/2018,6,2,2018,14.7168,24,35.5,31,95,surplus,11.5034392,surplus,deficit,-0.095206911,1.095206911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/7/2018,7,2,2018,12.681,24,36.5,26,96,deficit,0.301613038,deficit,surplus,1.431870945,-0.431870945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/8/2018,8,2,2018,14.3262,25,35.5,38,96,surplus,57.47042325,surplus,deficit,-0.017708385,1.017708385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2018,9,2,2018,14.2884,26,33,56,98,surplus,121.652888,surplus,deficit,-0.008288239,1.008288239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2018,10,2,2018,14.5458,24,33,30,95,deficit,-9.47723747,deficit,surplus,0.095445007,0.904554993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2018,11,2,2018,17.1036,23.5,31,55,95,surplus,62.49248779,surplus,deficit,-0.016262149,1.016262149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2018,12,2,2018,14.8374,24.5,35.2,20,97,deficit,-27.77938183,deficit,surplus,0.034747098,0.965252902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2018,13,2,2018,14.49,24,35,0,93,deficit,-127.7866197,surplus,deficit,0.007764782,0.992235218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2018,14,2,2018,16.3044,23,35.1,13,95,deficit,-91.73389379,surplus,surplus,0.010783544,0.989216456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2018,15,2,2018,16.2828,23.5,35.5,25,95,deficit,-25.24280646,deficit,surplus,0.038105681,0.961894319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2018,16,2,2018,14.5782,24.7,35.5,29,98,surplus,19.07791908,surplus,deficit,-0.055316101,1.055316101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2018,17,2,2018,13.7232,25,35.5,24,96,deficit,-2.577598587,deficit,surplus,0.279517105,0.720482895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2018,18,2,2018,17.0748,26,33,50,85,surplus,77.12055124,surplus,deficit,-0.013137057,1.013137057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2018,19,2,2018,15.32725714,23,34.5,35,92,surplus,1.370230518,surplus,deficit,-2.701019908,3.701019908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2018,20,2,2018,13.1382,23,30,46,98,surplus,17.02517746,surplus,deficit,-0.062401805,1.062401805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2018,21,2,2018,15.6618,23.5,33.5,44,97,surplus,48.16264316,surplus,deficit,-0.021203222,1.021203222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2018,22,2,2018,13.1778,23.5,33.5,33,96,surplus,2.403104074,surplus,deficit,-0.712705507,1.712705507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2018,23,2,2018,14.66875102,24.5,34.5,39,97,surplus,48.76032121,surplus,deficit,-0.020937883,1.020937883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2018,24,2,2018,18.4266,21.2,33.5,71,96,surplus,147.1791213,surplus,deficit,-0.006840922,1.006840922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2018,25,2,2018,13.50308571,22.2,35,37,97,surplus,15.23747638,surplus,deficit,-0.070237167,1.070237167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2018,26,2,2018,16.0272,25,29.5,67,98,surplus,111.4500717,surplus,deficit,-0.009053865,1.009053865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2018,27,2,2018,13.6854,25.5,32.5,49,96,surplus,75.41057849,surplus,deficit,-0.013438949,1.013438949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2018,28,2,2018,14.67463907,22,34,42,98,surplus,26.43236653,surplus,deficit,-0.039319974,1.039319974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2018,1,3,2018,16.8264,24,33.5,45,96,surplus,60.10121441,surplus,deficit,-0.016920126,1.016920126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2018,2,3,2018,16.3674,23.5,35,25,94,deficit,-31.08896776,deficit,surplus,0.031163358,0.968836642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2018,3,3,2018,16.6392,23.5,35.1,20,95,deficit,-53.08294342,surplus,surplus,0.018490118,0.981509882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2018,4,3,2018,17.604,26,35.5,78,94,surplus,293.4295045,surplus,deficit,-0.003419628,1.003419628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2018,5,3,2018,16.7706,23.5,30.5,40,96,surplus,2.858672774,surplus,deficit,-0.538018318,1.538018318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2018,6,3,2018,13.8384,23.5,34,38,97,surplus,26.1891026,surplus,deficit,-0.039699707,1.039699707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2018,7,3,2018,13.5864,24,34,42,98,surplus,49.0218303,surplus,deficit,-0.020823863,1.020823863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2018,8,3,2018,15.786,22,32.5,58,96,surplus,70.98053235,surplus,deficit,-0.014289688,1.014289688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2018,9,3,2018,12.0888,22.2,33,48,97,surplus,35.54767712,surplus,deficit,-0.028945506,1.028945506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2018,10,3,2018,16.4088,22.5,33,59,98,surplus,95.59172453,surplus,deficit,-0.010571749,1.010571749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2018,11,3,2018,16.4106,22,33.5,47,97,surplus,42.0695934,surplus,deficit,-0.024348914,1.024348914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2018,12,3,2018,16.8624,23,35,37,97,surplus,26.70989748,surplus,deficit,-0.038895527,1.038895527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2018,13,3,2018,17.559,24.5,34.5,38,96,surplus,47.7363478,surplus,deficit,-0.021396623,1.021396623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2018,14,3,2018,15.4206,25,35,37,96,surplus,51.24282132,surplus,deficit,-0.019903341,1.019903341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2018,15,3,2018,16.6626,24.5,34.5,40,97,surplus,58.15938615,surplus,deficit,-0.017494939,1.017494939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2018,16,3,2018,17.4492,25.5,34.5,43,95,surplus,86.19148129,surplus,deficit,-0.011738263,1.011738263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2018,17,3,2018,18.7668,25,34.5,41,99,surplus,84.19316633,surplus,deficit,-0.012020218,1.012020218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2018,18,3,2018,16.7526,21.5,33.5,48,97,surplus,40.41870297,surplus,deficit,-0.025368668,1.025368668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2018,19,3,2018,15.318,23.5,34.5,40,97,surplus,40.65187224,surplus,deficit,-0.02521949,1.02521949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2018,20,3,2018,12.897,24,33.5,42,98,surplus,43.06866491,surplus,deficit,-0.023770662,1.023770662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2018,21,3,2018,19.4994,25,31.5,58,97,surplus,122.8570285,surplus,deficit,-0.008206338,1.008206338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2018,22,3,2018,14.6898,23.5,35,39,93,surplus,31.24433461,surplus,deficit,-0.033064044,1.033064044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2018,23,3,2018,19.8198,24,34,45,98,surplus,81.25335005,surplus,deficit,-0.012460539,1.012460539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2018,24,3,2018,17.4312,22,31.5,44,96,surplus,6.445971285,surplus,deficit,-0.183621974,1.183621974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2018,25,3,2018,18.3276,22,33.5,29,95,deficit,-46.20814149,deficit,surplus,0.021182787,0.978817213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2018,26,3,2018,16.884,24,34,40,95,surplus,40.38126075,surplus,deficit,-0.025392788,1.025392788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2018,27,3,2018,13.0356,25,34,41,96,surplus,52.13958749,surplus,deficit,-0.019554323,1.019554323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2018,28,3,2018,14.7294,25,34,52,97,surplus,104.1988797,surplus,deficit,-0.009690028,1.009690028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2018,29,3,2018,19.5354,26,34,47,99,surplus,133.1050766,surplus,deficit,-0.007569732,1.007569732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2018,30,3,2018,16.0686,21,32.5,45,99,surplus,14.35524693,surplus,deficit,-0.074876938,1.074876938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2018,31,3,2018,16.57311429,22,32,62,99,surplus,89.49088616,surplus,deficit,-0.011300599,1.011300599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2018,1,4,2018,16.274,21,32,87,99,surplus,171.613835,surplus,deficit,-0.005861189,1.005861189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2018,2,4,2018,16.32456,25.5,32.5,60,99,surplus,140.6919578,surplus,deficit,-0.007158608,1.007158608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2018,3,4,2018,17.2536,24.5,33,60,99,surplus,138.3523808,surplus,deficit,-0.007280544,1.007280544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2018,4,4,2018,16.4636,26,33.5,56,100,surplus,151.0109534,surplus,deficit,-0.00666618,1.00666618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2018,5,4,2018,16.432,25.5,33.5,63,100,surplus,172.8365241,surplus,deficit,-0.005819485,1.005819485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2018,6,4,2018,17.7592,25,33.5,44,100,surplus,86.02913444,surplus,deficit,-0.011760675,1.011760675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2018,7,4,2018,16.3056,22,32.5,59,100,surplus,85.56800769,surplus,deficit,-0.011824803,1.011824803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2018,8,4,2018,16.116,21.5,31,70,100,surplus,98.20827134,surplus,deficit,-0.01028719,1.01028719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2018,9,4,2018,16.9692,20,32,70,100,surplus,98.88100127,surplus,deficit,-0.010216487,1.010216487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2018,10,4,2018,16.41304,21,30.5,55,97,surplus,26.62319941,surplus,deficit,-0.039027133,1.039027133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2018,11,4,2018,18.1384,22,32.5,55,98,surplus,70.89126793,surplus,deficit,-0.014307939,1.014307939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2018,12,4,2018,16.5268,22.5,32.5,60,100,surplus,97.67116057,surplus,deficit,-0.010344347,1.010344347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2018,13,4,2018,17.9172,24,34,50,98,surplus,99.40903114,surplus,deficit,-0.010161669,1.010161669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2018,14,4,2018,16.35932,24,33,60,99,surplus,124.0284128,surplus,deficit,-0.008128204,1.008128204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2018,15,4,2018,16.417938,25,33.5,80,100,surplus,238.7749236,surplus,deficit,-0.004205658,1.004205658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2018,16,4,2018,16.906,25.5,32.5,55,100,surplus,126.7297049,surplus,deficit,-0.00795357,1.00795357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2018,17,4,2018,16.7796,24,33,47,100,surplus,73.20724323,surplus,deficit,-0.013849026,1.013849026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2018,18,4,2018,16.274,23.5,33.5,58,100,surplus,117.1246176,surplus,deficit,-0.008611438,1.008611438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2018,19,4,2018,16.6532,25,33.5,56,100,surplus,135.0410674,surplus,deficit,-0.0074604,1.0074604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2018,20,4,2018,16.4636,23.5,32.5,74,100,surplus,169.4654836,surplus,deficit,-0.005935934,1.005935934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2018,21,4,2018,15.8632,23,32.5,59,100,surplus,97.37340568,surplus,deficit,-0.010376307,1.010376307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2018,22,4,2018,16.29928,24,31,75,100,surplus,153.5450018,surplus,deficit,-0.006555443,1.006555443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2018,23,4,2018,16.34352,24,32,55,100,surplus,92.15872186,surplus,deficit,-0.010969877,1.010969877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
