Date,Day,Month,Year,SolRadiation (MJ/m²/day),TempMin (°C),TempMax (°C),RelHumMin (%),RelHumMax (%),net radiation name,net radiation,SurplusCal,DeficitCal,deficit,surplus,,,S,D,,,,DAY,January,, February ,,March,,April,, May,,June,,July,,August,,September,, October,,November,, December,
2/8/2017,8,2,2017,11.772,24,34,41,90,surplus,26.663642,surplus,deficit,-0.038965631,1.038965631,,0.799204332,0.799204332,0.380573491,0.570860237,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/9/2017,9,2,2017,10.8522,23.5,35,38,90,surplus,18.79879725,surplus,deficit,-0.056183572,1.056183572,,0.812448902,0.451360501,0.451360501,0.677040751,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/10/2017,10,2,2017,13.8006,24,35,30,88,deficit,-10.80150042,deficit,surplus,0.084734988,0.915265012,,0.704050009,0.704050009,0.704050009,1.056075014,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/11/2017,11,2,2017,13.4334,24,34.5,34,88,surplus,1.960234346,surplus,deficit,-1.041412447,2.041412447,,2.041412447,1.134118026,0.540056203,0.810084304,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/12/2017,12,2,2017,10.134,24,34.5,42,96,surplus,40.48227398,surplus,deficit,-0.025327822,1.025327822,,0.788713709,0.788713709,0.375577957,0.563366935,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/13/2017,13,2,2017,16.3962,25,36.5,0,90,deficit,-142.653205,surplus,deficit,0.006961209,0.993038791,,0.763875993,0.763875993,0.363750473,0.545625709,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/14/2017,14,2,2017,15.426,24,36,5,87,deficit,-128.5171758,surplus,deficit,0.007720984,0.992279016,,0.763291551,0.763291551,0.363472167,0.545208251,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/15/2017,15,2,2017,14.9112,23,35,5,92,deficit,-124.0218672,surplus,deficit,0.007998601,0.992001399,,0.763077999,0.763077999,0.363370476,0.545055714,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/16/2017,16,2,2017,13.7304,22,35,0,49,deficit,-222.885871,surplus,deficit,0.004466561,0.995533439,,0.765794953,0.765794953,0.364664263,0.546996395,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/17/2017,17,2,2017,14.787,20,35,0,21,deficit,-298.2734966,surplus,deficit,0.003341425,0.996658575,,0.766660442,0.766660442,0.365076401,0.547614602,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/18/2017,18,2,2017,14.1426,20,34,0,51,deficit,-232.6277724,surplus,deficit,0.004280313,0.995719687,,0.765938221,0.765938221,0.364732486,0.547098729,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/2017,19,2,2017,14.1714,20,35,14,93,deficit,-107.8539355,surplus,deficit,0.009186622,0.990813378,,0.762164137,0.762164137,0.362935303,0.544402955,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/20/2017,20,2,2017,12.3246,20,35,14,85,deficit,-103.6461832,surplus,deficit,0.00955601,0.99044399,,0.761879992,0.761879992,0.362799996,0.544199995,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/21/2017,21,2,2017,14.0796,20,36,15,90,deficit,-105.5022633,surplus,deficit,0.009389472,0.990610528,,0.762008098,0.762008098,0.362860999,0.544291499,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2017,22,2,2017,14.3244,22,36,18,91,deficit,-73.58205974,surplus,surplus,0.01340805,0.98659195,,0.758916885,0.758916885,0.361388993,0.542083489,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2017,23,2,2017,13.3866,23,36,31,94,surplus,1.76167889,surplus,deficit,-1.312889214,2.312889214,,2.312889214,1.284938452,0.611875453,0.91781318,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2017,24,2,2017,13.9716,24,37,25,93,deficit,-9.178465297,deficit,surplus,0.098246638,0.901753362,,0.693656432,0.693656432,0.693656432,1.040484648,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2017,25,2,2017,13.8222,25,36.5,25,94,surplus,2.727382737,surplus,deficit,-0.578910498,1.578910498,,1.214546537,0.674748076,0.674748076,1.012122114,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2017,26,2,2017,13.347,24.5,36,29,88,deficit,-2.090095834,deficit,surplus,0.323614559,0.676385441,,0.676385441,0.676385441,0.676385441,1.014578162,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/27/2017,27,2,2017,15.9444,23,35,40,90,surplus,23.73354171,surplus,deficit,-0.043987867,1.043987867,,0.80306759,0.446148661,0.446148661,0.669222992,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/2017,28,2,2017,14.1156,23,36.5,25,89,deficit,-32.5295492,deficit,surplus,0.029824439,0.970175561,,0.746288893,0.746288893,0.355375663,0.533063495,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2017,1,3,2017,14.931,24,36.5,30,89,deficit,0.53957696,deficit,surplus,2.171915636,-1.171915636,,-1.171915636,-1.171915636,-1.171915636,-1.757873454,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2017,2,3,2017,14.2488,25,36,36,94,surplus,48.31584788,surplus,deficit,-0.021134568,1.021134568,,0.785488129,0.785488129,0.374041966,0.561062949,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2017,3,3,2017,18.6858,23,36.1,30,88,deficit,-24.47901818,deficit,surplus,0.03924798,0.96075202,,0.739040015,0.739040015,0.351923817,0.527885725,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2017,4,3,2017,18.9864,22.5,35,37,89,deficit,-1.010546146,deficit,surplus,0.497377293,0.502622707,,0.502622707,0.502622707,0.502622707,0.753934061,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2017,5,3,2017,17.4024,23.5,35.5,34,86,deficit,-4.497105229,deficit,surplus,0.181913927,0.818086073,,0.629296979,0.629296979,0.629296979,0.943945469,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/6/2017,6,3,2017,14.8356,24.5,35,36,86,surplus,14.71639549,surplus,deficit,-0.072905451,1.072905451,,0.825311885,0.458506603,0.458506603,0.687759904,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/7/2017,7,3,2017,16.17222857,24,36.5,11,88,deficit,-101.6367669,surplus,deficit,0.009743097,0.990256903,,0.761736079,0.761736079,0.362731466,0.544097199,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2017,8,3,2017,19.0818,23.5,36,22,86,deficit,-71.89862897,surplus,surplus,0.013717679,0.986282321,,0.758678708,0.758678708,0.361275575,0.541913363,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2017,9,3,2017,16.0758,26,35,27,86,deficit,-7.209001889,deficit,surplus,0.121817489,0.878182511,,0.675525008,0.675525008,0.675525008,1.013287513,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2017,10,3,2017,13.0248,25,35.2,26,86,deficit,-17.06939806,deficit,surplus,0.055342187,0.944657813,,0.726659856,0.726659856,0.346028503,0.519042754,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2017,11,3,2017,16.5112898,22,35.5,20,82,deficit,-99.50627454,surplus,deficit,0.009949628,0.990050372,,0.761577209,0.761577209,0.362655814,0.543983721,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/12/2017,12,3,2017,15.3162,23.5,34,24,89,deficit,-49.43150415,surplus,surplus,0.019828875,0.980171125,,0.753977788,0.753977788,0.359037042,0.538555563,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/13/2017,13,3,2017,18.7146,23.5,35,26,85,deficit,-57.41422139,surplus,surplus,0.017119119,0.982880881,,0.756062216,0.756062216,0.360029627,0.54004444,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/14/2017,14,3,2017,18.7398,24,36,31,86,deficit,-10.76703473,deficit,surplus,0.084983177,0.915016823,,0.703859095,0.703859095,0.703859095,1.055788642,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/15/2017,15,3,2017,17.3178,23,35,31,87,deficit,-28.22756823,deficit,surplus,0.034214273,0.965785727,,0.742912098,0.742912098,0.353767666,0.530651498,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/16/2017,16,3,2017,16.52861283,24,36.5,13,87,deficit,-96.1921407,surplus,surplus,0.010288898,0.989711102,,0.761316232,0.761316232,0.362531539,0.543797309,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/17/2017,17,3,2017,16.59330037,24.5,35.5,16,87,deficit,-77.97331337,surplus,surplus,0.012662505,0.987337495,,0.759490381,0.759490381,0.361662086,0.542493129,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/18/2017,18,3,2017,16.8678,24.5,35,30,86,deficit,-14.90012471,deficit,surplus,0.062892588,0.937107412,,0.720851855,0.720851855,0.343262788,0.514894182,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/19/2017,19,3,2017,16.0344,26,35,41,87,surplus,62.06842195,surplus,deficit,-0.016375075,1.016375075,,0.781826981,0.781826981,0.372298562,0.558447843,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/20/2017,20,3,2017,17.9298,25.5,35,38,84,surplus,34.43958922,surplus,deficit,-0.029904674,1.029904674,,0.792234365,0.792234365,0.377254459,0.565881689,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/21/2017,21,3,2017,19.3338,23.1,35.5,23,86,deficit,-76.19860359,surplus,surplus,0.012953602,0.987046398,,0.75926646,0.75926646,0.361555457,0.542333186,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/22/2017,22,3,2017,13.3542,22.5,32.5,52,88,surplus,33.11152572,surplus,deficit,-0.031141466,1.031141466,,0.793185743,0.793185743,0.377707497,0.566561245,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/23/2017,23,3,2017,12.816,25,29.5,44,86,surplus,6.23388804,surplus,deficit,-0.191062551,1.191062551,,0.916201962,0.50900109,0.50900109,0.763501635,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/24/2017,24,3,2017,18.972,24,34,39,90,surplus,23.7973874,surplus,deficit,-0.043864675,1.043864675,,0.802972827,0.446096015,0.446096015,0.669144022,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/25/2017,25,3,2017,16.47257143,22,33.5,43,87,surplus,2.765929588,surplus,deficit,-0.566273993,1.566273993,,1.204826148,0.66934786,0.66934786,1.00402179,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/26/2017,26,3,2017,16.2918,23.5,32.5,50,85,surplus,34.5263384,surplus,deficit,-0.029827295,1.029827295,,0.792174842,0.792174842,0.377226115,0.565839173,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/27/2017,27,3,2017,15.8742,23.5,33.2,48,87,surplus,38.49233264,surplus,deficit,-0.02667212,1.02667212,,0.789747785,0.789747785,0.376070374,0.56410556,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/28/2017,28,3,2017,17.856,24,34.5,34,86,deficit,-7.643728294,deficit,surplus,0.115690818,0.884309182,,0.680237832,0.680237832,0.680237832,1.020356748,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/29/2017,29,3,2017,19.431,25.5,35.2,32,84,surplus,3.748055986,surplus,deficit,-0.363893605,1.363893605,,1.049148927,0.582860515,0.582860515,0.874290772,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/30/2017,30,3,2017,16.6896,25,33.5,44,86,surplus,43.42542743,surplus,deficit,-0.02357077,1.02357077,,0.787362131,0.787362131,0.374934348,0.562401522,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/2017,31,3,2017,16.6428,24,34.5,46,89,surplus,58.10045191,surplus,deficit,-0.017512996,1.017512996,,0.782702305,0.782702305,0.372715383,0.559073075,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/1/2017,1,4,2017,17.03685306,22,34,41,87,deficit,-1.446661121,deficit,surplus,0.408720273,0.591279727,,0.591279727,0.591279727,0.591279727,0.886919591,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2017,2,4,2017,14.4306,22.5,32.5,52,87,surplus,32.65944147,surplus,deficit,-0.031586154,1.031586154,,0.793527811,0.793527811,0.377870386,0.566805579,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2017,3,4,2017,18.9252,23.5,33,44,87,surplus,21.05227287,surplus,deficit,-0.049869659,1.049869659,,0.807592045,0.448662247,0.448662247,0.672993371,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2017,4,4,2017,17.89817143,22.5,34,47,87,surplus,33.38828541,surplus,deficit,-0.030875361,1.030875361,,0.792981047,0.792981047,0.377610022,0.566415034,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2017,5,4,2017,18.2142,22.2,33,47,88,surplus,19.5708512,surplus,deficit,-0.053847828,1.053847828,,0.810652175,0.45036232,0.45036232,0.675543479,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/6/2017,6,4,2017,10.3806,22.5,32,55,86,surplus,29.71249435,surplus,deficit,-0.034828043,1.034828043,,0.796021572,0.796021572,0.379057891,0.568586837,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/7/2017,7,4,2017,16.72054636,22,33.5,40,89,deficit,-6.08825124,deficit,surplus,0.141078521,0.858921479,,0.66070883,0.66070883,0.66070883,0.991063245,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/8/2017,8,4,2017,17.3394,22.1,33.5,45,86,surplus,10.16707206,surplus,deficit,-0.109086085,1.109086085,,0.853143142,0.473968412,0.473968412,0.710952619,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/9/2017,9,4,2017,12.9996,24.1,30.2,65,89,surplus,66.463621,surplus,deficit,-0.01527566,1.01527566,,0.780981277,0.780981277,0.371895846,0.557843769,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/10/2017,10,4,2017,16.5258,22,34,45,90,surplus,23.60965293,surplus,deficit,-0.044228897,1.044228897,,0.803252998,0.446251665,0.446251665,0.669377498,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/11/2017,11,4,2017,15.3558,22.5,33.5,51,89,surplus,45.67315929,surplus,deficit,-0.022384806,1.022384806,,0.786449851,0.786449851,0.374499929,0.561749893,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/12/2017,12,4,2017,15.9606,26,34,45,87,surplus,68.90349939,surplus,deficit,-0.014726782,1.014726782,,0.780559063,0.780559063,0.371694792,0.557542188,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2017,13,4,2017,12.9582,27,33,55,83,surplus,86.23431006,surplus,deficit,-0.011732365,1.011732365,,0.778255665,0.778255665,0.370597936,0.555896904,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/14/2017,14,4,2017,15.5754,23,32.1,47,88,surplus,18.79860696,surplus,deficit,-0.056184172,1.056184172,,0.812449363,0.451360757,0.451360757,0.677041136,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/15/2017,15,4,2017,18.558,22,35,37,90,deficit,-5.007347246,deficit,surplus,0.166462826,0.833537174,,0.641182442,0.641182442,0.641182442,0.961773662,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/16/2017,16,4,2017,19.629,21,32.5,86,88,surplus,184.7124053,surplus,deficit,-0.005443291,1.005443291,,0.773417916,0.773417916,0.368294246,0.552441369,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/17/2017,17,4,2017,19.1376,21,33.5,40,88,deficit,-24.71534858,deficit,surplus,0.038887282,0.961112718,,0.739317475,0.739317475,0.352055941,0.528083911,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/18/2017,18,4,2017,16.9254,21.5,34,47,87,surplus,20.19777639,surplus,deficit,-0.052089366,1.052089366,,0.809299512,0.44961084,0.44961084,0.67441626,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/19/2017,19,4,2017,15.7842,24.5,33,47,88,surplus,47.31234295,surplus,deficit,-0.021592516,1.021592516,,0.785840397,0.785840397,0.374209713,0.561314569,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2017,20,4,2017,13.3164,23,31.5,67,87,surplus,73.18278882,surplus,deficit,-0.013853718,1.013853718,,0.779887475,0.779887475,0.371374988,0.557062482,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/21/2017,21,4,2017,17.4456,23,32,54,88,surplus,47.60254578,surplus,deficit,-0.021458055,1.021458055,,0.785736965,0.785736965,0.37416046,0.56124069,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/22/2017,22,4,2017,15.1776,23,32.5,56,87,surplus,54.35921874,surplus,deficit,-0.018740904,1.018740904,,0.783646849,0.783646849,0.373165166,0.559747749,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/23/2017,23,4,2017,15.4764,24,32.5,47,88,surplus,34.97903893,surplus,deficit,-0.029429908,1.029429908,,0.79186916,0.79186916,0.377080552,0.565620829,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/24/2017,24,4,2017,18.4536,23.5,33,46,87,surplus,30.36098139,surplus,deficit,-0.034058807,1.034058807,,0.795429852,0.795429852,0.37877612,0.56816418,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/25/2017,25,4,2017,12.9222,23.5,31.5,59,87,surplus,52.3619701,surplus,deficit,-0.019469658,1.019469658,,0.784207429,0.784207429,0.373432109,0.560148164,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/26/2017,26,4,2017,16.6734,24.5,32.5,44,87,surplus,28.31522814,surplus,deficit,-0.036609616,1.036609616,,0.797392012,0.797392012,0.379710482,0.569565723,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/27/2017,27,4,2017,19.3428,24,33,43,85,surplus,17.931689,surplus,deficit,-0.059060853,1.059060853,,0.814662195,0.452590108,0.452590108,0.678885162,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/28/2017,28,4,2017,17.5644,23.5,33.5,58,88,surplus,94.01064633,surplus,deficit,-0.010751457,1.010751457,,0.777501121,0.777501121,0.370238629,0.555357943,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/29/2017,29,4,2017,16.7706,25,34,47,86,surplus,63.15449009,surplus,deficit,-0.016088942,1.016088942,,0.781606878,0.781606878,0.372193752,0.558290627,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/2017,30,4,2017,17.5284,25,34,38,86,surplus,21.79904622,surplus,deficit,-0.048079128,1.048079128,,0.806214714,0.447897063,0.447897063,0.671845595,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/1/2017,1,5,2017,17.03648571,22.5,25,80,88,surplus,36.5578684,surplus,deficit,-0.028123171,1.028123171,,0.790863978,0.790863978,0.376601894,0.564902841,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2017,2,5,2017,16.8858,22,25,51,87,deficit,-45.89041494,deficit,surplus,0.02132632,0.97867368,,0.752825908,0.752825908,0.358488527,0.537732791,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2017,3,5,2017,17.271,24,26,44,87,deficit,-35.11974446,deficit,surplus,0.027685689,0.972314311,,0.747934085,0.747934085,0.356159088,0.534238632,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2017,4,5,2017,16.2468,22,27.5,58,88,deficit,-1.95928954,deficit,surplus,0.337918945,0.662081055,,0.662081055,0.662081055,0.662081055,0.993121583,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2017,5,5,2017,16.5636,22.5,31,50,87,surplus,10.6057072,surplus,deficit,-0.104104776,1.104104776,,0.849311366,0.471839648,0.471839648,0.707759472,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/6/2017,6,5,2017,16.3098,20.5,33,53,87,surplus,22.62554067,surplus,deficit,-0.046241618,1.046241618,,0.804801245,0.447111803,0.447111803,0.670667704,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/7/2017,7,5,2017,16.8345551,21.5,28,52,88,deficit,-21.68454924,deficit,surplus,0.044082868,0.955917132,,0.735320871,0.735320871,0.350152796,0.525229193,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/8/2017,8,5,2017,17.6076,21,31.5,45,84,deficit,-28.84124267,deficit,surplus,0.033510669,0.966489331,,0.743453332,0.743453332,0.354025396,0.531038094,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/9/2017,9,5,2017,12.834,22,31,60,86,surplus,33.87212654,surplus,deficit,-0.03042091,1.03042091,,0.792631469,0.792631469,0.377443557,0.566165335,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/10/2017,10,5,2017,19.224,21.5,32.5,50,85,surplus,10.77167586,surplus,deficit,-0.102336591,1.102336591,,0.847951224,0.471084013,0.471084013,0.70662602,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/11/2017,11,5,2017,10.656,24,31,60,86,surplus,46.47165665,surplus,deficit,-0.021991721,1.021991721,,0.786147478,0.786147478,0.374355942,0.561533913,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/12/2017,12,5,2017,18.9504,22.5,32.5,59,86,surplus,68.68330602,surplus,deficit,-0.014774692,1.014774692,,0.780595917,0.780595917,0.371712341,0.557568512,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/13/2017,13,5,2017,16.0594793,23,33,52,86,surplus,44.47617547,surplus,deficit,-0.023001103,1.023001103,,0.786923925,0.786923925,0.374725679,0.562088518,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/14/2017,14,5,2017,13.0428,23.5,32.5,57,87,surplus,57.02553814,surplus,deficit,-0.017849003,1.017849003,,0.782960772,0.782960772,0.372838463,0.559257694,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/15/2017,15,5,2017,19.9872,25.5,32.5,43,87,surplus,43.06055478,surplus,deficit,-0.023775245,1.023775245,,0.787519419,0.787519419,0.375009247,0.562513871,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/16/2017,16,5,2017,15.82198276,24,31,62,87,surplus,71.764994,surplus,deficit,-0.014131281,1.014131281,,0.780100985,0.780100985,0.37147666,0.55721499,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/17/2017,17,5,2017,15.26166847,22.5,31.5,53,86,surplus,24.34829229,surplus,deficit,-0.042829685,1.042829685,,0.802176681,0.445653712,0.445653712,0.668480567,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/18/2017,18,5,2017,18.4752,23.5,33.2,46,87,surplus,32.86071126,surplus,deficit,-0.031386619,1.031386619,,0.793374322,0.793374322,0.377797296,0.566695945,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/19/2017,19,5,2017,17.6382,24,33.5,50,87,surplus,61.41391594,surplus,deficit,-0.016552478,1.016552478,,0.781963445,0.781963445,0.372363545,0.558545318,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/20/2017,20,5,2017,16.79981865,24,32.5,68,88,surplus,124.838711,surplus,deficit,-0.008075019,1.008075019,,0.775442322,0.775442322,0.369258249,0.553887373,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/21/2017,21,5,2017,19.935,22.5,32.5,52,88,surplus,42.50680344,surplus,deficit,-0.024092436,1.024092436,,0.787763412,0.787763412,0.375125434,0.562688152,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/22/2017,22,5,2017,17.70272427,24,33.5,47,86,surplus,44.74937911,surplus,deficit,-0.022857467,1.022857467,,0.786813436,0.786813436,0.374673065,0.562009597,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/23/2017,23,5,2017,16.4844,24,33,52,86,surplus,58.132009,surplus,deficit,-0.017503323,1.017503323,,0.782694864,0.782694864,0.37271184,0.55906776,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/24/2017,24,5,2017,12.339,26,34,58,88,surplus,103.2983154,surplus,deficit,-0.009775332,1.009775332,,0.776750255,0.776750255,0.369881074,0.554821611,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/25/2017,25,5,2017,17.44617409,21.5,26.5,69,87,surplus,10.88470318,surplus,deficit,-0.101166417,1.101166417,,0.84705109,0.470583939,0.470583939,0.705875908,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/26/2017,26,5,2017,18.243,21,31,50,88,deficit,-6.172214366,deficit,surplus,0.139426954,0.860573046,,0.661979266,0.661979266,0.661979266,0.992968899,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/27/2017,27,5,2017,18.441,22.5,31.5,51,87,surplus,20.47858582,surplus,deficit,-0.051338429,1.051338429,,0.808721868,0.449289927,0.449289927,0.67393489,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/28/2017,28,5,2017,16.335,23.5,32,56,87,surplus,57.31331053,surplus,deficit,-0.017757791,1.017757791,,0.782890608,0.782890608,0.372805052,0.559207577,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/29/2017,29,5,2017,13.6692,25.1,33,55,88,surplus,78.32375361,surplus,deficit,-0.012932637,1.012932637,,0.779178952,0.779178952,0.371037596,0.556556394,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/2017,30,5,2017,15.2208,21,29,72,86,surplus,41.12978056,surplus,deficit,-0.024919149,1.024919149,,0.788399345,0.788399345,0.37542826,0.56314239,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/2017,31,5,2017,16.9218,21,31,60,88,surplus,32.9524689,surplus,deficit,-0.031296486,1.031296486,,0.793304989,0.793304989,0.377764281,0.566646421,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/2017,1,6,2017,16.6109963,22.1,32.5,50,86,surplus,20.22611065,surplus,deficit,-0.0520126,1.0520126,,0.809240462,0.449578034,0.449578034,0.674367051,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2017,2,6,2017,12.5946,21.5,30.5,61,87,surplus,28.68798858,surplus,deficit,-0.036116744,1.036116744,,0.79701288,0.79701288,0.379529943,0.569294914,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2017,3,6,2017,14.6502,23.2,30.5,66,88,surplus,67.23599562,surplus,deficit,-0.015097531,1.015097531,,0.780844255,0.780844255,0.371830597,0.557745896,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2017,4,6,2017,15.85774286,27,34,81,88,surplus,246.2819027,surplus,deficit,-0.004076942,1.004076942,,0.772366878,0.772366878,0.367793752,0.551690627,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/2017,5,6,2017,16.2216,22,31.5,54,86,surplus,23.02552052,surplus,deficit,-0.045401878,1.045401878,,0.804155291,0.446752939,0.446752939,0.670129409,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/6/2017,6,6,2017,11.1222,23.5,31,57,88,surplus,39.20991369,surplus,deficit,-0.026171218,1.026171218,,0.789362475,0.789362475,0.375886893,0.56383034,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/7/2017,7,6,2017,18.1836,22,30.5,54,86,surplus,11.60272446,surplus,deficit,-0.094315381,1.094315381,,0.841781062,0.467656146,0.467656146,0.701484219,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/8/2017,8,6,2017,16.1802,22.5,32.5,55,87,surplus,46.92051975,surplus,deficit,-0.021776757,1.021776757,,0.785982121,0.785982121,0.3742772,0.561415801,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/9/2017,9,6,2017,16.0704,24,33,57,88,surplus,82.64646091,surplus,deficit,-0.012247928,1.012247928,,0.778652252,0.778652252,0.370786787,0.55618018,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/10/2017,10,6,2017,13.599,25,32.5,58,88,surplus,81.46571213,surplus,deficit,-0.012427654,1.012427654,,0.778790503,0.778790503,0.370852621,0.556278931,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/11/2017,11,6,2017,12.9438,25,30.5,70,88,surplus,91.75393644,surplus,deficit,-0.011018806,1.011018806,,0.777706774,0.777706774,0.370336559,0.555504838,,,,,,,,,,,,,,,,,,,,,,,,,,,
